REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME,HOURS_DIFF,DAYS_DIFF
IGOJO14029,2023-02-07 17:27:59,2023-02-10 17:27:59,GXZX4927958,40.0,L,2023-02-08 01:10:22.401,7.706500277777778,0.0
IGOJO14029,2023-02-07 17:27:59,2023-02-10 17:27:59,HSUY6276119,40.0,L,2023-02-08 04:05:59.161,10.633378055555555,0.0
EXP34353-123950,2023-02-09 19:44:54,2023-02-09 19:44:54,IBIU4930561,20.0,L,2023-02-11 21:45:00.403,50.00177861111111,2.0
EXP34353-123950,2023-02-09 19:44:54,2023-02-09 19:44:54,RRWL6998709,20.0,L,2023-02-11 21:43:26.190,49.97560833333333,2.0
EXP34353-123950,2023-02-09 19:44:54,2023-02-09 19:44:54,SVJQ1422873,20.0,L,2023-02-11 21:48:24.277,50.05841027777778,2.0
EXP34353-123950,2023-02-09 19:44:54,2023-02-09 19:44:54,MWZQ6764941,20.0,L,2023-02-11 21:48:58.703,50.06797305555556,2.0
EXP34353-123950,2023-02-09 19:44:54,2023-02-09 19:44:54,ATZS2302493,20.0,L,2023-02-11 21:49:14.389,50.07233027777777,2.0
EXP34353-123950,2023-02-09 19:44:54,2023-02-09 19:44:54,VAFQ7806863,20.0,L,2023-02-11 21:54:44.129,50.16392472222222,2.0
EXP34353-123950,2023-02-09 19:44:54,2023-02-09 19:44:54,HDBG2945785,20.0,L,2023-02-11 21:48:36.050,50.061680555555554,2.0
EXP34353-123950,2023-02-09 19:44:54,2023-02-09 19:44:54,UZCT0329252,20.0,L,2023-02-11 21:48:46.682,50.06463388888889,2.0
EXP34353-123950,2023-02-09 19:44:54,2023-02-09 19:44:54,IFPG7584692,20.0,L,2023-02-11 21:47:02.782,50.03577277777778,2.0
EXP34353-123950,2023-02-09 19:44:54,2023-02-09 19:44:54,BVCT7367569,20.0,L,2023-02-11 21:44:22.644,49.99129,2.0
EFS34029,2023-02-10 13:08:05,2023-02-13 13:08:05,HUFV7973535,20.0,E,2023-02-10 17:10:36.101,4.0419725,0.0
IGOJO14232,2023-02-14 12:33:47,2023-02-17 12:33:47,JQNF7781430,40.0,L,2023-02-15 03:30:52.420,14.951505555555554,0.0
IGOJO14233,2023-02-14 13:04:57,2023-02-17 13:04:57,GTOE2127458,40.0,L,2023-02-14 15:08:35.534,2.060703888888889,0.0
IGOJO14237,2023-02-14 14:20:15,2023-02-17 14:20:15,NPFM4593913,40.0,L,2023-02-15 01:09:22.703,10.81880638888889,0.0
IGOJO14237,2023-02-14 14:20:15,2023-02-17 14:20:15,SAXU4874412,40.0,L,2023-02-15 05:13:05.383,14.880661944444444,0.0
IGOJO14237,2023-02-14 14:20:15,2023-02-17 14:20:15,BHTZ1307223,40.0,L,2023-02-15 01:59:22.864,11.652184444444444,0.0
IGOJO14237,2023-02-14 14:20:15,2023-02-17 14:20:15,OXLN7077126,40.0,L,2023-02-15 02:24:14.844,12.066623333333332,0.0
IGOJO14237,2023-02-14 14:20:15,2023-02-17 14:20:15,BRVB3849005,40.0,L,2023-02-15 05:09:51.370,14.826769444444444,0.0
EFS34209,2023-02-14 15:05:14,2023-02-17 15:05:14,LLPX7375371,40.0,E,2023-02-15 04:52:18.779,13.784660833333334,0.0
IGOJO14241,2023-02-14 16:11:36,2023-02-17 16:11:36,MJHP0166435,40.0,L,2023-02-20 02:45:37.093,130.56697027777778,5.0
IGOJO14241,2023-02-14 16:11:36,2023-02-17 16:11:36,LNUV6879278,40.0,L,2023-02-20 00:12:06.081,128.00835583333333,5.0
IGOJO14241,2023-02-14 16:11:36,2023-02-17 16:11:36,IYKF2926688,40.0,L,2023-02-20 00:20:03.027,128.14084083333333,5.0
IGOJO14242,2023-02-14 16:21:43,2023-02-17 16:21:43,ZGFC0218606,40.0,L,2023-02-15 00:10:32.983,7.813884166666667,0.0
EFS34212,2023-02-14 16:47:43,2023-02-17 16:47:43,FSQM1016612,20.0,E,2023-02-14 22:17:07.833,5.490231388888889,0.0
IGOJO14244,2023-02-14 16:57:23,2023-02-17 16:57:23,VAOC0458398,40.0,L,2023-02-14 23:08:47.287,6.190079722222222,0.0
IGOJO14244,2023-02-14 16:57:23,2023-02-17 16:57:23,CSYR9541308,40.0,L,2023-02-15 08:42:23.873,15.7502425,0.0
EXP34623-124452,2023-02-14 17:03:40,2023-02-14 17:03:40,AMVE3167032,20.0,L,2023-02-16 13:06:40.637,44.05017694444444,1.0
EXP34623-124452,2023-02-14 17:03:40,2023-02-14 17:03:40,QXMY4158789,20.0,L,2023-02-16 13:13:37.819,44.16606083333333,1.0
IGOJO03350,2023-02-14 17:15:17,2023-02-17 17:15:17,ESNS0753287,20.0,L,2023-02-14 22:07:30.594,4.870442777777778,0.0
IGOJO03350,2023-02-14 17:15:17,2023-02-17 17:15:17,YBID8595879,20.0,L,2023-02-14 22:12:19.882,4.950800555555556,0.0
IGOJO03350,2023-02-14 17:15:17,2023-02-17 17:15:17,EDIN8797975,20.0,L,2023-02-16 02:44:53.390,33.49344166666667,1.0
IGOJO03350,2023-02-14 17:15:17,2023-02-17 17:15:17,OQFO4364696,20.0,L,2023-02-14 21:13:05.570,3.963491666666666,0.0
EXP34507-124233,2023-02-14 17:15:34,2023-02-14 17:15:34,QHDV7577148,20.0,L,2023-02-16 13:20:15.510,44.07819722222222,1.0
EXP34507-124233,2023-02-14 17:15:34,2023-02-14 17:15:34,CRRA9308083,20.0,L,2023-02-16 13:29:33.536,44.23320444444444,1.0
EXP34507-124233,2023-02-14 17:15:34,2023-02-14 17:15:34,WPED9220937,20.0,L,2023-02-16 13:19:24.777,44.06410472222223,1.0
EXP34507-124233,2023-02-14 17:15:34,2023-02-14 17:15:34,EGBM9416427,20.0,L,2023-02-16 12:53:33.348,43.63315222222222,1.0
EXP34507-124233,2023-02-14 17:15:34,2023-02-14 17:15:34,CNMZ4969696,20.0,L,2023-02-16 12:50:05.399,43.57538861111112,1.0
EXP34507-124233,2023-02-14 17:15:34,2023-02-14 17:15:34,ORWC2241992,20.0,L,2023-02-16 12:58:46.909,43.7202525,1.0
EXP34507-124233,2023-02-14 17:15:34,2023-02-14 17:15:34,UUQG2077160,20.0,L,2023-02-16 12:53:16.059,43.62834972222223,1.0
EXP34507-124233,2023-02-14 17:15:34,2023-02-14 17:15:34,VFBX5043188,20.0,L,2023-02-16 12:53:57.338,43.63981611111111,1.0
EXP34507-124233,2023-02-14 17:15:34,2023-02-14 17:15:34,UGGA7996489,20.0,L,2023-02-16 13:24:12.022,44.143895,1.0
IGOJO03352,2023-02-14 17:37:14,2023-02-17 17:37:14,SGZQ3299018,40.0,L,2023-02-16 04:42:46.666,35.09240722222222,1.0
EFS34058,2023-02-10 23:20:20,2023-02-13 23:20:20,WIXS2379487,40.0,E,2023-02-11 03:50:08.294,4.496748333333334,0.0
EFS34127,2023-02-12 19:16:58,2023-02-15 19:16:58,SLNH9555646,20.0,E,2023-02-12 22:25:01.036,3.134176666666667,0.0
EFS34129,2023-02-12 19:36:35,2023-02-15 19:36:35,WIOW8952121,20.0,E,2023-02-13 12:15:08.679,16.64268861111111,0.0
EFS34129,2023-02-12 19:36:35,2023-02-15 19:36:35,JRGS8834744,20.0,E,2023-02-13 04:10:47.708,8.570196666666666,0.0
EFS34129,2023-02-12 19:36:35,2023-02-15 19:36:35,ZUCE3513855,20.0,E,2023-02-13 23:28:36.403,27.86705638888889,1.0
IGOJO14214,2023-02-13 17:44:38,2023-02-16 17:44:38,OIXB7232233,20.0,L,2023-02-20 22:37:24.350,172.87954166666665,7.0
IGOJO14214,2023-02-13 17:44:38,2023-02-16 17:44:38,FVJY6771421,20.0,L,2023-02-14 01:21:41.104,7.617528888888889,0.0
IGOJO14214,2023-02-13 17:44:38,2023-02-16 17:44:38,ELEI4056604,20.0,L,2023-02-14 03:33:12.548,9.809596666666668,0.0
IGOJO14214,2023-02-13 17:44:38,2023-02-16 17:44:38,UKVU7005278,20.0,L,2023-02-13 23:56:03.876,6.190521111111111,0.0
IGOJO14214,2023-02-13 17:44:38,2023-02-16 17:44:38,HJPV8706661,20.0,L,2023-02-17 01:49:18.260,80.07785,3.0
EXP34454-124152,2023-02-13 19:08:13,2023-02-13 19:08:13,NOMA5534968,20.0,L,2023-02-17 13:19:37.075,90.19002083333334,3.0
EXP34454-124152,2023-02-13 19:08:13,2023-02-13 19:08:13,GECY7493600,20.0,L,2023-02-17 13:19:25.285,90.18674583333332,3.0
EXP34454-124152,2023-02-13 19:08:13,2023-02-13 19:08:13,TNED0298587,20.0,L,2023-02-17 12:50:42.318,89.7081438888889,3.0
EXP34454-124152,2023-02-13 19:08:13,2023-02-13 19:08:13,WXMY1075836,20.0,L,2023-02-17 13:32:01.368,90.3967688888889,3.0
EXP34454-124152,2023-02-13 19:08:13,2023-02-13 19:08:13,EPLV5111923,20.0,L,2023-02-17 13:00:34.088,89.87252444444444,3.0
EXP34454-124152,2023-02-13 19:08:13,2023-02-13 19:08:13,WWNW9298666,20.0,L,2023-02-17 13:05:51.712,89.96075333333333,3.0
EXP34454-124152,2023-02-13 19:08:13,2023-02-13 19:08:13,MQQN4021327,20.0,L,2023-02-17 13:01:54.538,89.89487166666666,3.0
EXP34454-124152,2023-02-13 19:08:13,2023-02-13 19:08:13,DEJS9320100,20.0,L,2023-02-17 13:08:24.456,90.00318222222222,3.0
EXP34454-124152,2023-02-13 19:08:13,2023-02-13 19:08:13,UMRV3859208,20.0,L,2023-02-17 13:06:17.001,89.96777805555556,3.0
EFS34181,2023-02-13 19:54:11,2023-02-16 19:54:11,WAVH7175183,20.0,E,2023-02-14 11:30:16.225,15.601451388888888,0.0
EFS34181,2023-02-13 19:54:11,2023-02-16 19:54:11,RLOA1662872,20.0,E,2023-02-14 08:50:29.149,12.93837472222222,0.0
EFS34196,2023-02-14 06:24:50,2023-02-17 06:24:50,VKWB3902907,20.0,E,2023-02-14 18:25:38.062,12.013350555555554,0.0
EFS34196,2023-02-14 06:24:50,2023-02-17 06:24:50,LGRK7425717,20.0,E,2023-02-14 18:28:11.549,12.055985833333333,0.0
MTZEFS17038,2023-02-14 07:04:15,2023-02-17 07:04:15,HRKG7543333,40.0,E,2023-02-17 16:29:47.133,81.4255925,3.0
EFS34238,2023-02-15 09:13:34,2023-02-18 09:13:34,RHUO2433260,20.0,E,2023-02-15 11:16:32.998,2.0497216666666667,0.0
IGOJO14278,2023-02-15 15:15:13,2023-02-18 15:15:13,IZTO2307192,40.0,L,2023-02-15 15:41:01.122,0.4300338888888889,0.0
IGOJO14278,2023-02-15 15:15:13,2023-02-18 15:15:13,ECED5017584,40.0,L,2023-02-16 13:46:00.896,22.513304444444444,0.0
IGOJO14278,2023-02-15 15:15:13,2023-02-18 15:15:13,HSMG6744997,40.0,L,2023-02-15 15:57:53.860,0.71135,0.0
IGOJO14278,2023-02-15 15:15:13,2023-02-18 15:15:13,UVCR1827339,40.0,L,2023-02-15 15:33:59.528,0.3129244444444444,0.0
IGOJO14278,2023-02-15 15:15:13,2023-02-18 15:15:13,FYSW6543739,40.0,L,2023-02-16 13:41:29.588,22.437941111111112,0.0
IGOJO14279,2023-02-15 15:54:26,2023-02-18 15:54:26,MYAA0541279,40.0,L,2023-02-16 04:45:37.094,12.853081666666666,0.0
EFS16994-231369-411172,2023-02-12 01:05:32,2023-02-15 01:05:32,QWMD7818798,40.0,L,2023-02-18 13:56:30.246,156.8495127777778,6.0
EFS16995-231369-409867,2023-02-12 02:16:14,2023-02-15 02:16:14,STQD7428982,40.0,L,2023-02-18 13:56:48.100,155.6761388888889,6.0
EFS17006-231369-403611,2023-02-13 02:37:05,2023-02-16 02:37:05,FGMR8949380,40.0,L,2023-02-18 14:00:18.393,131.3870536111111,5.0
IGOJO14322,2023-02-16 16:45:44,2023-02-19 16:45:44,YWKG2504372,20.0,L,2023-02-17 04:55:19.964,12.15999,0.0
IGOJO03361,2023-02-16 16:46:24,2023-02-19 16:46:24,ZPKM3649007,40.0,L,2023-02-23 14:32:17.030,165.76473055555556,6.0
IGOJO03361,2023-02-16 16:46:24,2023-02-19 16:46:24,DUJW6353884,40.0,L,2023-02-23 21:19:28.140,172.55115,7.0
IGOJO03361,2023-02-16 16:46:24,2023-02-19 16:46:24,QKJL4071068,40.0,L,2023-02-22 06:30:27.233,133.7342313888889,5.0
IGOJO03361,2023-02-16 16:46:24,2023-02-19 16:46:24,BLDW6833352,40.0,L,2023-02-23 16:31:26.817,167.7507825,6.0
IGOJO03361,2023-02-16 16:46:24,2023-02-19 16:46:24,BKCI6889397,40.0,L,2023-02-23 16:50:51.738,168.07437166666668,7.0
IGOJO14324,2023-02-16 16:55:23,2023-02-19 16:55:23,NREB0303408,40.0,L,2023-02-19 22:05:55.450,77.17568055555556,3.0
IGOJO14324,2023-02-16 16:55:23,2023-02-19 16:55:23,AYTE8021716,40.0,L,2023-02-19 06:36:13.300,61.680638888888886,2.0
IGOJO14326,2023-02-16 17:05:28,2023-02-19 17:05:28,LNXW9820046,20.0,L,2023-02-19 12:42:24.609,67.61572472222223,2.0
IGOJO14326,2023-02-16 17:05:28,2023-02-19 17:05:28,PVVO3297387,20.0,L,2023-02-19 11:41:15.758,66.59659944444445,2.0
IGOJO14326,2023-02-16 17:05:28,2023-02-19 17:05:28,VRTG7459283,20.0,L,2023-02-20 05:51:52.595,84.77349861111111,3.0
IGOJO14326,2023-02-16 17:05:28,2023-02-19 17:05:28,GPXE6475877,20.0,L,2023-02-19 12:57:00.911,67.85914194444445,2.0
IGOJO14326,2023-02-16 17:05:28,2023-02-19 17:05:28,NOGE0038669,20.0,L,2023-02-19 14:55:05.122,69.82697833333333,2.0
EXP34747-124666,2023-02-16 18:04:50,2023-02-16 18:04:50,QWYG8938804,20.0,L,2023-02-20 04:11:38.090,82.11335833333334,3.0
EFS34283,2023-02-16 18:43:45,2023-02-19 18:43:45,LGUT2614078,40.0,E,2023-02-17 02:05:08.262,7.356461666666666,0.0
EFS34283,2023-02-16 18:43:45,2023-02-19 18:43:45,JYCH9441512,40.0,E,2023-02-17 07:53:03.062,13.155017222222222,0.0
EFS34283,2023-02-16 18:43:45,2023-02-19 18:43:45,PCYO0700444,40.0,E,2023-02-17 09:38:20.867,14.909963055555554,0.0
EFS34286,2023-02-16 19:24:50,2023-02-19 19:24:50,FXPV8410988,40.0,E,2023-02-16 20:59:37.900,1.579972222222222,0.0
EFS34286,2023-02-16 19:24:50,2023-02-19 19:24:50,NXSQ1367484,40.0,E,2023-02-17 07:29:10.165,12.072268055555556,0.0
EFS34286,2023-02-16 19:24:50,2023-02-19 19:24:50,ZGAS2034618,40.0,E,2023-02-17 04:06:37.922,8.696645,0.0
EFS34288,2023-02-16 19:31:06,2023-02-19 19:31:06,SZSC8517095,40.0,E,2023-02-17 08:41:12.277,13.16841027777778,0.0
IGOJO14341,2023-02-16 20:04:26,2023-02-19 20:04:26,VSTF3549090,40.0,L,2023-02-20 09:03:00.332,84.97620333333333,3.0
EXP34323-123897,2023-02-07 15:49:57,2023-02-07 15:49:57,FLOL7183171,20.0,L,2023-02-08 09:30:24.329,17.674258055555555,0.0
EXP34366-124101,2023-02-07 16:48:30,2023-02-07 16:48:30,BBEC8315691,20.0,L,2023-02-08 09:31:13.454,16.712070555555556,0.0
IGOJO14048,2023-02-08 13:26:44,2023-02-11 13:26:44,PIVW9543715,20.0,L,2023-02-09 15:04:53.655,25.636015277777776,1.0
EFS33970,2023-02-08 19:53:30,2023-02-11 19:53:30,SVIU3742213,20.0,E,2023-02-10 07:37:29.566,35.73321277777778,1.0
EFS33970,2023-02-08 19:53:30,2023-02-11 19:53:30,EFMZ1019062,20.0,E,2023-02-09 21:11:53.338,25.306482777777777,1.0
EFS33970,2023-02-08 19:53:30,2023-02-11 19:53:30,FYWS0592198,20.0,E,2023-02-10 12:35:15.558,40.69598833333333,1.0
EFS33970,2023-02-08 19:53:30,2023-02-11 19:53:30,RXUY1444110,20.0,E,2023-02-10 05:10:45.146,33.28754055555555,1.0
EFS33970,2023-02-08 19:53:30,2023-02-11 19:53:30,FWGF8360401,20.0,E,2023-02-09 23:39:01.572,27.75877,1.0
EFS33970,2023-02-08 19:53:30,2023-02-11 19:53:30,YIDO5432785,20.0,E,2023-02-09 21:51:51.250,25.97256944444445,1.0
EFS33970,2023-02-08 19:53:30,2023-02-11 19:53:30,DWDG4870056,20.0,E,2023-02-09 23:38:39.509,27.75264138888889,1.0
EFS33970,2023-02-08 19:53:30,2023-02-11 19:53:30,SCFB1079855,20.0,E,2023-02-10 00:47:30.753,28.900209166666667,1.0
EFS33970,2023-02-08 19:53:30,2023-02-11 19:53:30,FMOV1776862,20.0,E,2023-02-10 02:13:08.894,30.32747055555556,1.0
EFS33970,2023-02-08 19:53:30,2023-02-11 19:53:30,XMAX9610526,20.0,E,2023-02-10 00:19:57.474,28.440965,1.0
EFS34000,2023-02-09 18:26:31,2023-02-12 18:26:31,IKNO2321958,40.0,E,2023-02-10 09:58:32.207,15.533668611111112,0.0
IGOJO14137,2023-02-09 18:56:12,2023-02-12 18:56:12,BCPH5895283,40.0,L,2023-02-10 07:28:04.281,12.531189166666667,0.0
IGOJO14151,2023-02-10 15:14:40,2023-02-13 15:14:40,OBBA5252255,20.0,L,2023-02-11 23:59:58.401,32.755111388888885,1.0
IGOJO14151,2023-02-10 15:14:40,2023-02-13 15:14:40,DKMW7846732,20.0,L,2023-02-11 21:17:19.355,30.04426527777777,1.0
IGOJO14151,2023-02-10 15:14:40,2023-02-13 15:14:40,GZAU0813059,20.0,L,2023-02-12 03:27:34.181,36.21505027777778,1.0
IGOJO14151,2023-02-10 15:14:40,2023-02-13 15:14:40,VAOX1116364,20.0,L,2023-02-11 21:41:03.028,30.43973,1.0
IGOJO14151,2023-02-10 15:14:40,2023-02-13 15:14:40,PATU8149981,20.0,L,2023-02-12 00:25:37.585,33.1826625,1.0
IGOJO14151,2023-02-10 15:14:40,2023-02-13 15:14:40,YJRD1391538,20.0,L,2023-02-12 01:39:43.793,34.41772027777778,1.0
IGOJO14151,2023-02-10 15:14:40,2023-02-13 15:14:40,PGFX4570919,20.0,L,2023-02-12 03:05:29.666,35.84712944444444,1.0
IGOJO14151,2023-02-10 15:14:40,2023-02-13 15:14:40,IWNW3990251,20.0,L,2023-02-11 21:07:20.368,29.87788,1.0
IGOJO14153,2023-02-10 15:24:07,2023-02-13 15:24:07,LVEC6506483,20.0,L,2023-02-10 20:08:08.945,4.733873611111111,0.0
IGOJO03353,2023-02-14 17:41:59,2023-02-17 17:41:59,NYBQ8073083,20.0,L,2023-02-15 17:38:47.223,23.946728611111112,0.0
IGOJO03353,2023-02-14 17:41:59,2023-02-17 17:41:59,BYLH0835892,20.0,L,2023-02-15 17:04:45.088,23.37946888888889,0.0
IGOJO03353,2023-02-14 17:41:59,2023-02-17 17:41:59,SIIL3596875,20.0,L,2023-02-15 12:04:07.096,18.36891555555556,0.0
IGOJO03353,2023-02-14 17:41:59,2023-02-17 17:41:59,XIGQ3931739,20.0,L,2023-02-15 18:55:46.757,25.2299325,1.0
IGOJO03353,2023-02-14 17:41:59,2023-02-17 17:41:59,JRIV3322878,20.0,L,2023-02-15 17:39:17.417,23.95511583333333,0.0
IGOJO03353,2023-02-14 17:41:59,2023-02-17 17:41:59,HPNE5378816,20.0,L,2023-02-15 17:38:17.367,23.938435277777774,0.0
IGOJO03354,2023-02-14 17:46:51,2023-02-17 17:46:51,THJF0231974,20.0,L,2023-02-16 10:10:14.576,40.38988222222222,1.0
IGOJO03354,2023-02-14 17:46:51,2023-02-17 17:46:51,WSEB7734154,20.0,L,2023-02-16 18:26:15.160,48.65671111111112,2.0
IGOJO03354,2023-02-14 17:46:51,2023-02-17 17:46:51,MKEB4669450,20.0,L,2023-02-16 10:14:20.805,40.45827916666666,1.0
IGOJO03354,2023-02-14 17:46:51,2023-02-17 17:46:51,XTZX9348490,20.0,L,2023-02-16 11:01:09.080,41.23835555555555,1.0
IGOJO03354,2023-02-14 17:46:51,2023-02-17 17:46:51,ZIIC6978096,20.0,L,2023-02-16 17:08:15.632,47.35684222222223,1.0
IGOJO03354,2023-02-14 17:46:51,2023-02-17 17:46:51,FUWO8376140,20.0,L,2023-02-16 10:22:38.643,40.596567500000006,1.0
IGOJO03354,2023-02-14 17:46:51,2023-02-17 17:46:51,GSRA3760496,20.0,L,2023-02-16 10:20:31.210,40.561169444444445,1.0
EXP34620-124450,2023-02-14 17:47:47,2023-02-14 17:47:47,OHUO0704087,20.0,L,2023-02-20 04:05:30.609,130.29544694444445,5.0
EXP34620-124450,2023-02-14 17:47:47,2023-02-14 17:47:47,HBKE6058028,20.0,L,2023-02-20 04:12:48.751,130.41715305555556,5.0
EXP34620-124450,2023-02-14 17:47:47,2023-02-14 17:47:47,TSJK2093456,20.0,L,2023-02-20 04:05:07.629,130.28906361111112,5.0
EXP34620-124450,2023-02-14 17:47:47,2023-02-14 17:47:47,QVDP9661681,20.0,L,2023-02-20 04:04:54.780,130.28549444444445,5.0
EXP34620-124450,2023-02-14 17:47:47,2023-02-14 17:47:47,LHJR5127626,20.0,L,2023-02-20 04:15:54.256,130.4686822222222,5.0
EXP34620-124450,2023-02-14 17:47:47,2023-02-14 17:47:47,XUNE4870337,20.0,L,2023-02-20 04:11:02.375,130.38760416666668,5.0
EXP34620-124450,2023-02-14 17:47:47,2023-02-14 17:47:47,MVUK4345391,20.0,L,2023-02-20 04:10:23.976,130.37693777777778,5.0
EXP34620-124450,2023-02-14 17:47:47,2023-02-14 17:47:47,VZJE8350306,20.0,L,2023-02-20 04:15:04.984,130.45499555555554,5.0
EXP34620-124450,2023-02-14 17:47:47,2023-02-14 17:47:47,KTBM2157162,20.0,L,2023-02-20 04:05:18.115,130.29197638888888,5.0
EXP34620-124450,2023-02-14 17:47:47,2023-02-14 17:47:47,TWNI0699617,20.0,L,2023-02-20 04:18:40.497,130.51486027777776,5.0
EXP34662-124536,2023-02-14 17:57:42,2023-02-14 17:57:42,GKHY2636239,40.0,L,2023-02-17 13:02:44.017,67.08389361111111,2.0
IGOJO14248,2023-02-14 17:58:32,2023-02-17 17:58:32,CCVK9488464,20.0,L,2023-02-14 20:56:58.495,2.974026388888889,0.0
IGOJO14248,2023-02-14 17:58:32,2023-02-17 17:58:32,GNFP3076055,20.0,L,2023-02-14 22:23:27.555,4.415431944444444,0.0
IGOJO14248,2023-02-14 17:58:32,2023-02-17 17:58:32,PKCY6060998,20.0,L,2023-02-15 00:33:03.946,6.575540555555556,0.0
IGOJO14248,2023-02-14 17:58:32,2023-02-17 17:58:32,RZRZ5555026,20.0,L,2023-02-14 22:47:11.869,4.811074722222222,0.0
IGOJO14248,2023-02-14 17:58:32,2023-02-17 17:58:32,VJBP3161401,20.0,L,2023-02-15 02:55:10.678,8.944077222222223,0.0
IGOJO14248,2023-02-14 17:58:32,2023-02-17 17:58:32,ENOE8843525,20.0,L,2023-02-15 02:46:40.147,8.802263055555557,0.0
IGOJO14248,2023-02-14 17:58:32,2023-02-17 17:58:32,PGZZ0429466,20.0,L,2023-02-14 21:47:44.216,3.82006,0.0
IGOJO14248,2023-02-14 17:58:32,2023-02-17 17:58:32,CKEJ7022926,20.0,L,2023-02-14 22:21:05.650,4.376013888888889,0.0
IGOJO14248,2023-02-14 17:58:32,2023-02-17 17:58:32,OZBI2864328,20.0,L,2023-02-15 00:00:11.325,6.027590277777778,0.0
IGOJO14248,2023-02-14 17:58:32,2023-02-17 17:58:32,UWOP6283319,20.0,L,2023-02-14 23:55:44.363,5.953434166666667,0.0
EXP34542-124293,2023-02-14 18:10:49,2023-02-14 18:10:49,YMZG6036546,20.0,L,2023-02-24 08:15:47.676,230.08296555555555,9.0
EXP34542-124293,2023-02-14 18:10:49,2023-02-14 18:10:49,JULV4380667,20.0,L,2023-02-24 08:27:13.639,230.2735108333333,9.0
EXP34542-124293,2023-02-14 18:10:49,2023-02-14 18:10:49,NZMY6648274,20.0,L,2023-02-24 08:14:10.128,230.0558688888889,9.0
EXP34542-124293,2023-02-14 18:10:49,2023-02-14 18:10:49,TOIW8433540,20.0,L,2023-02-24 08:25:04.273,230.23757583333332,9.0
EXP34542-124293,2023-02-14 18:10:49,2023-02-14 18:10:49,NKBH3153900,20.0,L,2023-02-24 08:18:51.045,230.1339013888889,9.0
EXP34542-124293,2023-02-14 18:10:49,2023-02-14 18:10:49,TNXD8195950,20.0,L,2023-02-24 08:20:02.725,230.1538125,9.0
EXP34605-124433,2023-02-14 18:25:41,2023-02-14 18:25:41,GVMK6185054,20.0,L,2023-02-20 04:17:40.981,129.8666613888889,5.0
EXP34564-124399,2023-02-14 18:40:58,2023-02-14 18:40:58,XXPI6798164,40.0,L,2023-02-20 03:14:52.608,128.56516888888888,5.0
EXP34570-124404,2023-02-14 18:51:00,2023-02-14 18:51:00,EIGG7512732,20.0,L,2023-02-20 04:09:07.419,129.30206083333334,5.0
EXP34570-124404,2023-02-14 18:51:00,2023-02-14 18:51:00,BLOU5794410,20.0,L,2023-02-20 04:09:39.658,129.31101611111112,5.0
EXP34603-124431,2023-02-14 18:53:06,2023-02-14 18:53:06,ESAU5785313,40.0,L,2023-02-16 13:14:26.890,42.35580277777778,1.0
EFS34223,2023-02-14 18:57:30,2023-02-17 18:57:30,YKHV4759120,20.0,E,2023-02-15 04:09:03.988,9.192774444444444,0.0
EFS34223,2023-02-14 18:57:30,2023-02-17 18:57:30,NSVI3210328,20.0,E,2023-02-15 08:40:46.570,13.721269444444443,0.0
EXP34682-124557,2023-02-14 18:58:52,2023-02-14 18:58:52,YJYS4991699,40.0,L,2023-02-16 13:06:13.851,42.12273638888889,1.0
EFS34224,2023-02-14 19:07:28,2023-02-17 19:07:28,FFOY0221963,20.0,E,2023-02-15 03:08:07.679,8.011021944444444,0.0
IGOJO14256,2023-02-14 19:08:34,2023-02-17 19:08:34,TNZU8373948,40.0,L,2023-02-16 14:17:16.871,43.14524194444445,1.0
IGOJO14257,2023-02-14 19:10:18,2023-02-17 19:10:18,IBOG4679418,40.0,L,2023-02-15 21:25:41.107,26.256418611111112,1.0
EXP34220-123658,2023-02-07 19:58:14,2023-02-07 19:58:14,EKNQ3401363,20.0,L,2023-02-08 09:22:35.038,13.405843888888889,0.0
EXP34220-123658,2023-02-07 19:58:14,2023-02-07 19:58:14,LHXD0587610,20.0,L,2023-02-08 09:22:56.048,13.41168,0.0
EXP34220-123658,2023-02-07 19:58:14,2023-02-07 19:58:14,MXIA6246212,20.0,L,2023-02-08 09:22:22.726,13.40242388888889,0.0
EXP34220-123658,2023-02-07 19:58:14,2023-02-07 19:58:14,JEDK2398926,20.0,L,2023-02-08 09:22:44.744,13.40854,0.0
IGOJO14044,2023-02-08 10:30:25,2023-02-11 10:30:25,TJWY3695886,20.0,L,2023-02-08 20:40:36.425,10.169840277777778,0.0
IGOJO14044,2023-02-08 10:30:25,2023-02-11 10:30:25,LEDK5539396,20.0,L,2023-02-10 03:58:22.634,41.466009444444445,1.0
IGOJO14046,2023-02-08 10:54:16,2023-02-11 10:54:16,BFQV3273178,20.0,L,2023-02-09 07:19:27.206,20.419779444444448,0.0
IGOJO14046,2023-02-08 10:54:16,2023-02-11 10:54:16,BUDW6343695,20.0,L,2023-02-08 20:55:14.715,10.01630972222222,0.0
EFS33974,2023-02-08 23:06:39,2023-02-11 23:06:39,NZXF7824097,20.0,E,2023-02-09 02:27:06.834,3.3410650000000004,0.0
EFS33976,2023-02-09 00:11:39,2023-02-12 00:11:39,EUET9690360,20.0,E,2023-02-09 07:50:45.197,7.651721388888889,0.0
EFS33976,2023-02-09 00:11:39,2023-02-12 00:11:39,AUCD2468877,20.0,E,2023-02-09 07:48:18.899,7.6110830555555555,0.0
